시간,버튼,행동,플레이어 체력,보스 체력,점수,소유 경험치,총 경험치,공격력,공격 성공 확률,공격력 강화 레벨,정확도 강화 레벨
2024-04-18 01:43:55:15,게임 시작,게임 시작,3,0,0,0,0,0,0,0,0
2024-04-18 01:43:56:63,공격,성공,3,300,0,0,0,1,100,1,1
