현재 시간,행동,결과,레벨,소지금,강화비용,판매가격,강화 성공률
2024-04-03 18:35:32.74,게임 실행,게임 시작,1,1000,0,0,0
2024-04-03 18:35:33.44,강화,강화 성공,1,990,10,100,100
2024-04-03 18:35:33.98,판매,판매,2,990,15,180,93
2024-04-03 18:35:34.76,강화,강화 성공,1,1160,10,100,100
2024-04-03 18:35:36.32,판매,판매,2,1160,15,180,93
2024-04-03 18:35:36.93,종료,게임 종료,1,1340,10,100,100
